X,Y,id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020
3.58519893756,45.1574777226,FR-205482,205482,CERAMIQUES DE HAUTE LOIRE,France,FR,100,Holding Account,open,"827897802",CERAMIQUES DE HAUTE LOIRE,129 Rue Servient,Tour Part Dieu,LYON,"69003",FR,France,1,Account holder,,,,CERAMIQUES DE HAUTE LOIRE,CERAMIQUES DE HAUTE LOIRE,,,2013,0,1992/11/19,"05600203",,,Couteuges,,Paulhaguet,"43230",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,11654,2013-2020,11654,13686,13686,"13686",13686,"13686",A*,11452,2013-2020,11452,13004,26690,"38287",13004,"13004",B*,11247,2013-2020,11247,13232,39922,"39922",13232,"13232",A,11040,2013-2020,11040,12079,52001,"52001",12079,"12079",A,10831,2013-2020,10831,8083,60084,"60084",8083,"8083",A,10620,2013-2020,10620,6644,66728,"66728",6644,"6644",A,8545,2013-2020,8545,6832,73560,"73560",6832,"6832",A,8368,2013-2020,8368,6775,80335,"80335",6775,"6775",A
3.99559417236,50.3244968872,FR-205488,205488,MAUBEUGE CONSTRUCTION AUTOMOBILE MCA,France,FR,100,Holding Account,open,"702023433",MAUBEUGE CONSTRUCTION AUTOMOBILE MCA,Avenue André Chausson,Communes de Maubeuge-Feignies,Maubeuge,"59600",FR,France,1,Account holder,,,,MAUBEUGE CONSTRUCTION AUTOMOBILE MCA,RENAULT SAS,,059MCA1421,2013,0,2000/01/01,"07000832",,,Avenue André Chausson,Communes de Maubeuge-Feignies,MAUBEUGE,"59600",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,27759,2013-2020,27759,28253,28253,"28253",28253,"28253",A,24843,2013-2020,24843,21772,50025,"50025",21772,"21772",A,33486,2013-2020,33486,23436,73461,"73461",23436,"23436",A,32870,2013-2020,32870,25271,98732,"98732",25271,"25271",A,32247,2013-2020,32247,25538,124270,"124270",25538,"25538",A,31619,2013-2020,31619,26534,150804,"150804",26534,"26534",A,30982,2013-2020,30982,27088,177892,"177892",27088,"27088",A,30343,2013-2020,30343,21663,199555,"199555",21663,"21663",A
5.9696995649,49.1770727995,FR-205489,205489,SOCIETE DE VEHICULES AUTOMOBILES DE BATILLY,France,FR,100,Holding Account,open,"319851408",SOCIETE DE VEHICULES AUTOMOBILES DE BATILLY,Zone Industrielle,BP 2,BATILLY,"54980",FR,France,1,Account holder,,,,SOCIETE DE VEHICULES AUTOMOBILES DE BATILLY,RENAULT SAS,,054SOV3735,2013,0,2010/01/28,"06200037",,,Z.I. - BP 2,,Batilly,"54980",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,22020,2013-2020,22020,33461,33461,"33461",33461,"33461",A*,19706,2013-2020,19706,27263,60724,"60724",27263,"27263",A,26563,2013-2020,26563,31765,92489,"92489",31765,"31765",A,26074,2013-2020,26074,35097,127586,"127586",35097,"35097",A,25580,2013-2020,25580,32426,160012,"160012",32426,"32426",A,25081,2013-2020,25081,32673,192685,"192685",32673,"32673",A,24577,2013-2020,24577,35696,228381,"228381",35696,"35696",A,24069,2013-2020,24069,29558,257939,"257939",29558,"29558",A
-0.693259422836,43.4912109435,FR-205500,205500,ETS LACADEE SAS,France,FR,100,Holding Account,closed,"316780832",ETS LACADEE SAS,19 route de N'Haux- BP3,,ARTHEZ DE BEARN,"64370",FR,France,1,Account holder,,,,LACADEE SAS - SITE D'ARANCE,ETS LACADEE SAS,,064LA10379,2013,2017,1989/11/27,"05202367",,,RD 817,,MONT,"64300",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,1802,2013-2020,1802,2363,2363,"2363",2363,"2363",A,1613,2013-2020,1613,1633,3996,"3996",1633,"1633",A,1428,2013-2020,1428,1531,5527,"5527",1531,"1531",A,1249,2013-2020,1249,1379,6906,"6906",1379,"1379",A,1077,2013-2020,1077,1300,8206,"8206",1300,"1300",A,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
3.79850687638,50.1790384849,FR-205506,205506,AKERS FRANCE,France,FR,100,Holding Account,closed,"692011760",AKERS FRANCE,Chemin du Leidt,BP 90536/,Thionville,"57109",FR,France,1,Account holder,,,,Akers France SAS - Usine de Berlaimont,,,,2013,2016,2011/05/12,"07001067",,,17 chemin des Hayzettes,BP 20010,Berlaimont,"59145",FR,24,Production of pig iron or steel,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,6085,2013-2020,6085,4910,4910,"4910",4910,"4910",A,5980,2013-2020,5980,4847,9757,"9757",4847,"4847",A,5873,2013-2020,5873,8316,18073,"18072",8316,"8315",A,5765,2013-2020,5765,1301,19374,"19374",1301,"1302",A*,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
3.89300580573,48.9351662662,FR-205521,205521,TEREOS NUTRITION ANIMALE,France,FR,100,Holding Account,open,"819817586",TEREOS NUTRITION ANIMALE,11 rue Pasteur,,Origny Sainte Benoite,"02390",FR,France,1,Account holder,,,,Tereos Nutririon Animale AULNAY AUX PLANCHES,TEREOS,,,2013,0,2007/09/05,"05701671",,,Val des Marais,,AULNAY AUX PLANCHES,"51130",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,19022,2013-2020,19022,36056,36056,"36056",36056,"36056",A,17659,2013-2020,17659,38577,74633,"74633",38577,"38577",A,16327,2013-2020,16327,31598,106231,"106231",31598,"31598",A,15031,2013-2020,15031,36109,142340,"142340",36109,"36109",A,13769,2013-2020,13769,44544,186884,"186884",44544,"44544",A,12543,2013-2020,12543,37207,224091,"224091",37207,"37207",A,11351,2013-2020,11351,41810,265901,"265901",41810,"41810",A,10197,2013-2020,10197,25454,291355,"291355",25454,"25454",A
3.76817010802,48.5786840356,FR-205522,205522,TEREOS NUTRITION ANIMALE,France,FR,100,Holding Account,open,"819817586",TEREOS NUTRITION ANIMALE,11 rue Pasteur,,Origny Sainte Benoite,"02390",FR,France,1,Account holder,,,,TEREOS NUTRITION ANIMALE ALLEMANCHE,TEREOS,,,2013,0,1998/12/03,"05701507",,,Route de Marsangis,,ALLEMANCHE,"51260",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,19410,2013-2020,19410,28670,28670,"28670",28670,"28670",A,18100,2013-2020,18100,32499,61169,"61169",32499,"32499",A,16819,2013-2020,16819,24527,85696,"85696",24527,"24527",A,15572,2013-2020,15572,28646,114342,"114342",28646,"28646",A,14357,2013-2020,14357,34546,148888,"148888",34546,"34546",A,13175,2013-2020,13175,28150,177038,"177038",28150,"28150",A,12024,2013-2020,12024,34296,211334,"211334",34296,"34296",A,10911,2013-2020,10911,16036,227370,"227370",16036,"16036",A
3.87056310376,48.7889797353,FR-205523,205523,TEREOS NUTRITION ANIMALE,France,FR,100,Holding Account,open,"819817586",TEREOS NUTRITION ANIMALE,11 rue Pasteur,,Origny Sainte Benoite,"02390",FR,France,1,Account holder,,,,TEREOS NUTRITION ANIMALE SITE DE PLEURS,TEREOS,,,2013,0,1988/07/11,"05701544",,,Route Départementale n°5,BP n°8,PLEURS,"51230",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,15042,2013-2020,15042,24232,24232,"24232",24232,"24232",A,14074,2013-2020,14074,23454,47686,"47686",23454,"23454",A,13127,2013-2020,13127,18521,66207,"66207",18521,"18521",A,12204,2013-2020,12204,22467,88674,"88674",22467,"22467",A,11305,2013-2020,11305,27401,116075,"116075",27401,"27401",A,10429,2013-2020,10429,22548,138623,"138623",22548,"22548",A,9576,2013-2020,9576,24489,163112,"163112",24489,"24489",A,8751,2013-2020,8751,14640,177752,"177752",14640,"14640",A
4.25136495939,48.803079986,FR-205524,205524,TEREOS NUTRITION ANIMALE,France,FR,100,Holding Account,open,"819817586",TEREOS NUTRITION ANIMALE,11 rue Pasteur,,Origny Sainte Benoite,"02390",FR,France,1,Account holder,,,,TEREOS NUTRITION ANIMALE MONTEPREUX,TEREOS,,,2013,0,1991/05/23,"05701539",,,Route d'Haussimont,,MONTEPREUX,"51320",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,17831,2013-2020,17831,31628,31628,"31628",31628,"31628",A,16586,2013-2020,16586,33911,65539,"65539",33911,"33911",A,15368,2013-2020,15368,22506,88045,"88045",22506,"22506",A,14184,2013-2020,14184,29282,117327,"117327",29282,"29282",A,13030,2013-2020,13030,33550,150877,"150877",33550,"33550",A,11908,2013-2020,11908,24002,174879,"174879",24002,"24002",A,10816,2013-2020,10816,26515,201394,"201394",26515,"26515",A,9761,2013-2020,9761,15806,217200,"217200",15806,"15806",A
-0.617464224458,43.3740220656,FR-205531,205531,YARA FRANCE,France,FR,100,Holding Account,closed,"622042422",YARA FRANCE,77 esplanade du Général de Gaulle,4 place des Pyramides- Tour Opus 12,Paris La Défense Cedex,"92081",FR,France,1,Account holder,,,,Yara France Usine de Pardies,,,064YAR4582,2013,2018,2012/12/14,"05202760",,,Route des Usines- BP21,,Pardies,"64150",FR,38,Production of nitric acid,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,40728,2013-2020,40728,6659,6659,"6659",6659,"6659",A*,40021,2013-2020,40021,5612,12271,"12271",5612,"5612",A*,39305,2013-2020,39305,6791,19062,"19062",6791,"6791",A*,38582,2013-2020,38582,13932,32994,"32994",13932,"13932",A*,37851,2013-2020,37851,14163,47157,"47157",14163,"14163",A,37113,2013-2020,37113,10682,57839,"57839",10682,"10682",A,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
-2.17203654541,47.3561985163,FR-205532,205532,YARA FRANCE,France,FR,100,Holding Account,open,"622042422",YARA FRANCE,77 esplanade du Général de Gaulle,4 place des Pyramides- Tour Opus 12,Paris La Défense Cedex,"92081",FR,France,1,Account holder,,,,Yara France Usine de Montoir,,,044USI1889,2013,0,2003/07/31,"06300918",,,Rue de la Goelette - BP 11,,Montoir de Bretagne,"44550",FR,38,Production of nitric acid,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,90465,2013-2020,90465,8316,8316,"8316",8316,"8316",A*,88894,2013-2020,88894,9352,17668,"17668",9352,"9352",A*,87304,2013-2020,87304,15193,32861,"32861",15193,"15193",A*,85698,2013-2020,85698,16616,49477,"49477",16616,"16616",A*,84074,2013-2020,84074,14081,63558,"63558",14081,"14081",A,82435,2013-2020,82435,15303,78861,"78861",15303,"15303",A,80775,2013-2020,80775,20459,99320,"99320",20459,"20459",A,79109,2013-2020,79109,19001,118321,"118321",19001,"19001",A
1.99554869838,49.3702714618,FR-205574,205574,ETEX FRANCE BUILDING PERFORMANCE,France,FR,100,Holding Account,open,"562620773",ETEX FRANCE BUILDING PERFORMANCE,500 Rue Marcel Demonque,AGROPARC,AVIGNON cedex 9,"84915",FR,France,1,Account holder,,,,ETEX FRANCE BUILDING PERFORMANCE - AUNEUIL,ETEX FRANCE BUILDING PERFORMANCE,,,2013,0,2013/01/01,"05100850",,,ZI Les Coutumes d'Auneuil,,AUNEUIL,"60390",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,29648,2013-2020,29648,54638,54638,"54638",54638,"54638",A,36417,2013-2020,36417,50925,105563,"105563",50925,"50925",A,35766,2013-2020,35766,48808,154371,"154371",48808,"48808",A,35108,2013-2020,35108,50985,205356,"205356",50985,"50985",A,34443,2013-2020,34443,57395,262751,"262751",57395,"57395",A,33771,2013-2020,33771,56981,319732,"319732",56981,"56981",A,33091,2013-2020,33091,63140,382872,"382872",63140,"63140",A,32409,2013-2020,32409,52514,435386,"435386",52514,"52514",A
-0.430829260925,44.9220849836,FR-205575,205575,ETEX FRANCE BUILDING PERFORMANCE,France,FR,100,Holding Account,open,"562620773",ETEX FRANCE BUILDING PERFORMANCE,500 Rue Marcel Demonque,AGROPARC,AVIGNON cedex 9,"84915",FR,France,1,Account holder,,,,ETEX FRANCE BUILDING PERFORMANCE - ST LOUBES,SINIAT,,033LAF172,2013,0,2009/03/11,"05201222",,,2 Chemin de Bel Air,,SAINT-LOUBES,"33450",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,22897,2013-2020,22897,25652,25652,"25652",25652,"25652",A*,27214,2013-2020,27214,23348,49000,"49000",23348,"23348",A,26728,2013-2020,26728,24658,73658,"73658",24658,"24658",A,26236,2013-2020,26236,23453,97111,"97111",23453,"23453",A,25739,2013-2020,25739,25415,122526,"122526",25415,"25415",A,25237,2013-2020,25237,29735,152261,"152261",29735,"29735",A,24729,2013-2020,24729,30201,182462,"182462",30201,"30201",A,24219,2013-2020,24219,26751,209213,"209213",26751,"26751",A
5.06134844776,44.0593802565,FR-205576,205576,ETEX FRANCE BUILDING PERFORMANCE,France,FR,100,Holding Account,open,"562620773",ETEX FRANCE BUILDING PERFORMANCE,500 Rue Marcel Demonque,AGROPARC,AVIGNON cedex 9,"84915",FR,France,1,Account holder,,,,ETEX FRANCE BUILDING PERFORMANCE - CARPENTRAS,ETEX FRANCE BUILDING PERFORMANCE,,084LAF1822,2013,0,2000/06/30,"06400533",,,735 Avenue John Kennedy,,CARPENTRAS,"84200",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,24528,2013-2020,24528,33068,33068,"33068",33068,"33068",A*,30128,2013-2020,30128,31398,64466,"64466",31398,"31398",A,29589,2013-2020,29589,33195,97661,"97661",33195,"33195",A,29045,2013-2020,29045,33848,131509,"131509",33848,"33848",A,28495,2013-2020,28495,34656,166165,"166165",34656,"34656",A,27939,2013-2020,27939,32509,198674,"198674",32509,"32509",A,27377,2013-2020,27377,32689,231363,"231363",32689,"32689",A,26812,2013-2020,26812,30003,261366,"261366",30003,"30003",A
5.13048600927,44.0545320098,FR-205578,205578,ETEX FRANCE BUILDING PERFORMANCE,France,FR,100,Holding Account,closed,"562620773",ETEX FRANCE BUILDING PERFORMANCE,500 Rue Marcel Demonque,AGROPARC,AVIGNON cedex 9,"84915",FR,France,1,Account holder,,,,ETEX FRANCE BUILDING PERFORMANCE - MAZAN,ETEX FRANCE BUILDING PERFORMANCE,,084LAF4449,2013,2018,2009/04/24,"06401643",,,Route de Blauvac,,MAZAN,"84380",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,7228,2013-2020,7228,8013,8013,"8013",8013,"8013",A,8979,2013-2020,8979,6713,14726,"14726",6713,"6713",A*,6363,2013-2020,6363,5978,20704,"20704",5978,"5978",A,6246,2013-2020,6246,5392,26096,"26096",5392,"5392",A,6127,2013-2020,6127,2806,28902,"28902",2806,"2806",A,6008,2013-2020,6008,2341,31243,"31243",2341,"2341",A,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
2.62838554691,48.9144329004,FR-205579,205579,ETEX FRANCE BUILDING PERFORMANCE,France,FR,100,Holding Account,open,"562620773",ETEX FRANCE BUILDING PERFORMANCE,500 Rue Marcel Demonque,AGROPARC,AVIGNON cedex 9,"84915",FR,France,1,Account holder,,,,ETEX FRANCE BUILING PERFORMANCE - LE PIN,ETEX FRANCE BUILDING PERFORMANCE,,077LA8595,2013,0,1986/11/12,"06502229",,,Route de Claye,,LE PIN,"77181",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,17050,2013-2020,17050,16672,16672,"16672",16672,"16672",A,20943,2013-2020,20943,15784,32456,"32456",15784,"15784",A,20568,2013-2020,20568,14417,46873,"46873",14417,"14417",A,20190,2013-2020,20190,13220,60093,"60093",13220,"13220",A,19807,2013-2020,19807,13182,73275,"73275",13182,"13182",A*,19421,2013-2020,19421,14009,87284,"87284",14009,"14009",A*,19030,2013-2020,19030,15145,102429,"102429",15145,"15145",A,18638,2013-2020,18638,12506,114935,"114935",12506,"12506",A
7.49270791037,47.7858970322,FR-205580,205580,ETEX FRANCE BUILDING PERFORMANCE,France,FR,100,Holding Account,open,"562620773",ETEX FRANCE BUILDING PERFORMANCE,500 Rue Marcel Demonque,AGROPARC,AVIGNON cedex 9,"84915",FR,France,1,Account holder,,,,ETEX FRANCE BUILDING PERFORMANCE - OTTMARSHEIM,ETEX FRANCE BUILDING PERFORMANCE,,,2013,0,2001/07/30,"06700464",,,Zone Industrielle,,OTTMARSHEIM,"68490",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,15867,2013-2020,15867,10443,10443,"10443",10443,"10443",A*,19489,2013-2020,19489,12869,23312,"23312",12869,"12869",A,19141,2013-2020,19141,14224,37536,"37536",14224,"14224",A,18789,2013-2020,18789,16448,53984,"53984",16448,"16448",A,18433,2013-2020,18433,18117,72101,"72101",18117,"18117",A,18073,2013-2020,18073,20393,92494,"92494",20393,"20393",A,17709,2013-2020,17709,23308,115802,"115802",23308,"23308",A,17344,2013-2020,17344,22385,138187,"138187",22385,"22385",A
4.49083337312,43.9815740047,FR-205584,205584,PAREFEUILLE PROVENCE,France,FR,100,Holding Account,open,"352256572",PAREFEUILLE PROVENCE,2 Route de Théziers,,FOURNES,"30210",FR,France,1,Account holder,,,,PAREFEUILLE PROVENCE,PAREFEUILLE PROVENCE,,030PAR1134,2013,0,2013/01/01,"06600541",,,2 Route de Théziers,,FOURNES,"30210",FR,32,Manufacture of ceramics,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,14468,2013-2020,14468,15055,15055,"15055",15055,"15055",A,14217,2013-2020,14217,15847,30902,"30902",15847,"15847",A,13963,2013-2020,13963,17007,47909,"47909",17007,"17007",A,13705,2013-2020,13705,16609,64518,"64518",16609,"16609",A,13446,2013-2020,16922,15726,80244,"80244",15726,"15726",A,13183,2013-2020,16594,15316,95560,"95560",15316,"15316",A,12918,2013-2020,16263,13484,109044,"109044",13484,"13484",A,12651,2013-2020,15931,12899,121943,"121943",12899,"12899",A
-0.525868280903,44.9084140601,FR-205588,205588,UNION INVIVO,France,FR,100,Holding Account,closed,"775690191",UNION INVIVO,83 Avenue de la Grande Armée,,PARIS CEDEX,"75116",FR,France,1,Account holder,,,,UNION INVIVO BASSENS FLEUVE,UNION INVIVO,,033UNI0199,2013,2014,1992/03/02,"05200350",,,Quai de Vial,,BASSENS,"33530",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,1490,2013-2020,1490,2470,2470,"2470",2470,"2470",A,1334,2013-2020,1334,,2470,"2470",,"0",A,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
-0.525868280903,44.9084140601,FR-205589,205589,UNION INVIVO,France,FR,100,Holding Account,open,"775690191",UNION INVIVO,83 Avenue de la Grande Armée,,PARIS CEDEX,"75116",FR,France,1,Account holder,,,,UNION INVIVO BASSENS TERRE,UNION INVIVO,,033UNI0200,2013,0,1994/10/31,"05200353",,,Quai de Vial,,BASSENS,"33530",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2008-2012,,,,,,,,2800,2013-2020,2800,5723,5723,"5723",5723,"5723",A,2506,2013-2020,2506,4029,9752,"9752",4029,"4029",A,2220,2013-2020,2220,2404,12156,"12156",2404,"2404",A,1942,2013-2020,1942,2489,14645,"14645",2489,"2489",A,1673,2013-2020,1673,2177,16822,"16822",2177,"2177",A,1412,2013-2020,1412,1389,18211,"18211",1389,"1389",A,581,2013-2020,581,1935,20146,"20146",1935,"1935",A,918,2013-2020,918,1858,22004,"22004",1858,"1858",A
